,down,drive,pass att,pass yds,play,ptdiff,quarter,rush att,rush yds,team,togo,week,year
427,1,77,0,0,607,0,Q1,1,3,PIT,10,16,2009
428,2,77,0,0,608,0,Q1,1,8,PIT,7,16,2009
429,1,77,1,11,609,0,Q1,0,0,PIT,10,16,2009
430,1,77,0,0,610,0,Q1,1,-1,PIT,10,16,2009
431,2,77,1,0,611,0,Q1,0,0,PIT,11,16,2009
432,3,77,1,0,612,0,Q1,0,0,PIT,11,16,2009
433,1,78,1,0,615,0,Q1,0,0,HOU,10,3,2009
434,2,78,1,4,616,0,Q1,0,0,HOU,10,3,2009
435,3,78,1,22,617,0,Q1,0,0,HOU,6,3,2009
436,1,78,0,0,618,0,Q1,1,1,HOU,10,3,2009
437,2,78,0,0,619,0,Q1,1,2,HOU,9,3,2009
438,3,78,1,11,620,0,Q1,0,0,HOU,7,3,2009
439,1,78,0,0,621,0,Q1,1,2,HOU,10,3,2009
440,2,78,1,0,622,0,Q1,0,0,HOU,8,3,2009
441,1,79,0,0,624,0,Q1,1,-1,IND,10,16,2009
442,2,79,1,18,625,0,Q1,0,0,IND,11,16,2009
443,1,79,0,0,626,0,Q1,1,7,IND,10,16,2009
444,2,79,0,0,628,0,Q1,1,6,IND,8,16,2009
445,3,79,1,0,629,0,Q1,0,0,IND,2,16,2009
446,1,80,1,14,632,0,Q1,0,0,NO,10,1,2009
447,1,80,1,26,633,0,Q1,0,0,NO,10,1,2009
448,1,80,0,0,634,0,Q1,1,5,NO,10,1,2009
449,2,80,0,0,635,0,Q1,1,0,NO,5,1,2009
450,3,80,1,9,636,0,Q1,0,0,NO,5,1,2009
451,1,81,1,9,639,0,Q1,0,0,SEA,10,5,2009
452,2,81,0,0,640,0,Q1,1,4,SEA,1,5,2009
453,1,81,1,12,641,0,Q1,0,0,SEA,10,5,2009
454,1,81,0,0,643,0,Q1,1,2,SEA,5,5,2009
455,2,81,1,0,644,0,Q1,0,0,SEA,3,5,2009
456,3,81,1,2,645,0,Q1,0,0,SEA,3,5,2009
457,1,82,0,0,648,0,Q1,1,1,SEA,10,11,2009
458,2,82,1,0,649,0,Q1,0,0,SEA,9,11,2009
459,3,82,1,0,650,0,Q1,0,0,SEA,9,11,2009
460,1,83,0,0,653,0,Q1,1,3,CHI,10,16,2009
461,2,83,1,0,654,0,Q1,0,0,CHI,7,16,2009
462,3,83,1,0,655,0,Q1,0,0,CHI,7,16,2009
463,1,84,0,0,658,0,Q1,1,-1,STL,10,3,2009
464,2,84,0,0,659,0,Q1,1,5,STL,11,3,2009
465,3,84,1,13,660,0,Q1,0,0,STL,6,3,2009
466,1,84,0,0,661,0,Q1,1,11,STL,10,3,2009
467,1,84,0,0,662,0,Q1,1,-2,STL,10,3,2009
468,2,84,1,4,663,0,Q1,0,0,STL,12,3,2009
469,3,84,1,0,664,0,Q1,0,0,STL,8,3,2009
470,1,85,1,0,667,0,Q1,0,0,NYJ,10,10,2009
471,1,86,1,7,669,0,Q1,0,0,PHI,10,11,2009
472,2,86,0,0,670,0,Q1,1,2,PHI,3,11,2009
473,3,86,0,0,671,0,Q1,1,34,PHI,1,11,2009
474,1,86,1,6,672,0,Q1,0,0,PHI,10,11,2009
475,2,86,0,0,673,0,Q1,1,14,PHI,4,11,2009
476,1,86,0,0,674,0,Q1,1,5,PHI,10,11,2009
477,2,86,1,0,675,0,Q1,0,0,PHI,5,11,2009
478,3,86,1,0,676,0,Q1,0,0,PHI,5,11,2009
479,1,87,0,0,679,0,Q1,1,2,BUF,10,17,2009
480,2,87,0,0,680,0,Q1,1,4,BUF,8,17,2009
481,3,87,1,-1,681,0,Q1,0,0,BUF,4,17,2009
482,1,88,0,0,684,0,Q1,1,3,CLE,10,17,2009
483,2,88,0,0,685,0,Q1,1,6,CLE,7,17,2009
484,3,88,0,0,686,0,Q1,1,0,CLE,1,17,2009
485,4,88,0,0,687,0,Q1,1,2,CLE,1,17,2009
486,1,88,1,29,688,0,Q1,0,0,CLE,10,17,2009
487,1,88,0,0,689,0,Q1,1,-1,CLE,10,17,2009
488,2,88,1,0,690,0,Q1,0,0,CLE,11,17,2009
489,3,88,0,0,691,0,Q1,1,5,CLE,11,17,2009
490,1,89,0,0,694,0,Q1,1,3,SEA,10,2,2009
491,2,89,1,0,695,0,Q1,0,0,SEA,7,2,2009
492,1,90,0,0,699,0,Q1,1,2,HOU,10,8,2009
493,2,90,1,22,700,0,Q1,0,0,HOU,8,8,2009
494,1,90,1,5,701,0,Q1,0,0,HOU,10,8,2009
495,2,90,0,0,702,0,Q1,1,17,HOU,5,8,2009
496,1,90,0,0,703,0,Q1,1,6,HOU,10,8,2009
497,2,90,1,0,704,0,Q1,0,0,HOU,4,8,2009
498,1,91,1,0,706,0,Q1,0,0,IND,10,3,2009
499,2,91,1,0,708,0,Q1,0,0,IND,15,3,2009
500,3,91,1,9,709,0,Q1,0,0,IND,15,3,2009
501,1,92,0,0,712,0,Q1,1,1,STL,10,4,2009
502,2,92,1,0,713,0,Q1,0,0,STL,9,4,2009
503,3,92,1,0,714,0,Q1,0,0,STL,9,4,2009
504,1,93,1,6,717,0,Q1,0,0,IND,10,5,2009
505,2,93,0,0,718,0,Q1,1,0,IND,4,5,2009
506,3,93,1,7,719,0,Q1,0,0,IND,4,5,2009
507,1,93,0,0,720,0,Q1,1,3,IND,10,5,2009
508,2,93,1,0,721,0,Q1,0,0,IND,7,5,2009
509,3,93,1,3,722,0,Q1,0,0,IND,7,5,2009
510,1,95,1,0,727,0,Q1,0,0,CIN,10,10,2009
511,2,95,1,0,728,0,Q1,0,0,CIN,10,10,2009
512,3,95,1,16,729,0,Q1,0,0,CIN,10,10,2009
513,1,95,1,4,730,0,Q1,0,0,CIN,10,10,2009
514,2,95,1,8,731,0,Q1,0,0,CIN,6,10,2009
515,1,95,0,0,732,0,Q1,1,1,CIN,10,10,2009
516,2,95,1,0,733,0,Q1,0,0,CIN,9,10,2009
517,3,95,1,12,734,0,Q1,0,0,CIN,9,10,2009
518,1,95,0,0,735,0,Q1,1,-3,CIN,10,10,2009
519,2,95,1,4,736,0,Q1,0,0,CIN,13,10,2009
520,3,95,1,0,738,0,Q1,0,0,CIN,14,10,2009
521,1,96,1,3,741,0,Q1,0,0,NYG,10,1,2009
522,2,96,0,0,742,0,Q1,1,0,NYG,7,1,2009
523,3,96,1,7,743,0,Q1,0,0,NYG,3,1,2009
524,1,96,1,0,744,0,Q1,0,0,NYG,10,1,2009
525,2,96,0,0,745,0,Q1,1,3,NYG,10,1,2009
526,3,96,1,25,746,0,Q1,0,0,NYG,7,1,2009
527,1,96,0,0,747,0,Q1,1,5,NYG,10,1,2009
528,2,96,1,11,748,0,Q1,0,0,NYG,5,1,2009
529,1,96,1,8,749,0,Q1,0,0,NYG,10,1,2009
530,2,96,0,0,751,0,Q1,1,1,NYG,2,1,2009
531,3,96,0,0,752,0,Q1,1,0,NYG,1,1,2009
532,1,97,0,0,755,0,Q1,1,1,CAR,10,17,2009
533,2,97,0,0,756,0,Q1,1,67,CAR,9,17,2009
534,1,98,0,0,759,0,Q1,1,0,ATL,10,1,2009
535,2,98,1,7,760,0,Q1,0,0,ATL,10,1,2009
536,3,98,1,7,761,0,Q1,0,0,ATL,3,1,2009
537,1,98,0,0,762,0,Q1,1,4,ATL,10,1,2009
538,2,98,0,0,763,0,Q1,1,2,ATL,6,1,2009
539,1,98,1,0,765,0,Q1,0,0,ATL,10,1,2009
540,2,98,1,10,766,0,Q1,0,0,ATL,10,1,2009
541,1,98,1,11,767,0,Q1,0,0,ATL,10,1,2009
542,1,98,0,0,768,0,Q1,1,4,ATL,10,1,2009
543,2,98,1,0,769,0,Q1,0,0,ATL,6,1,2009
544,3,98,1,0,770,0,Q1,0,0,ATL,6,1,2009
545,1,99,1,5,773,0,Q1,0,0,DAL,10,17,2009
546,2,99,0,0,774,0,Q1,1,32,DAL,5,17,2009
547,1,99,0,0,776,0,Q1,1,8,DAL,15,17,2009
548,2,99,1,0,777,0,Q1,0,0,DAL,7,17,2009
549,1,99,1,0,779,0,Q1,0,0,DAL,10,17,2009
550,2,99,0,0,780,0,Q1,1,18,DAL,10,17,2009
551,1,99,1,6,781,0,Q1,0,0,DAL,10,17,2009
552,2,99,0,0,782,0,Q1,1,1,DAL,4,17,2009
553,3,99,1,10,783,0,Q1,0,0,DAL,3,17,2009
554,1,100,0,0,786,0,Q1,1,9,DEN,10,11,2009
555,1,100,0,0,787,0,Q1,1,8,DEN,10,11,2009
556,2,100,0,0,788,0,Q1,1,8,DEN,2,11,2009
557,1,100,0,0,789,0,Q1,1,4,DEN,10,11,2009
558,2,100,0,0,790,0,Q1,1,3,DEN,6,11,2009
559,3,100,0,0,791,0,Q1,1,8,DEN,3,11,2009
560,1,100,0,0,792,0,Q1,1,2,DEN,10,11,2009
561,1,101,1,9,795,0,Q1,0,0,CHI,10,17,2009
562,2,101,1,6,796,0,Q1,0,0,CHI,1,17,2009
563,1,101,0,0,797,0,Q1,1,3,CHI,10,17,2009
564,2,101,0,0,798,0,Q1,1,10,CHI,7,17,2009
565,1,101,1,12,799,0,Q1,0,0,CHI,10,17,2009
566,1,101,0,0,800,0,Q1,1,-2,CHI,10,17,2009
567,2,101,1,12,801,0,Q1,0,0,CHI,12,17,2009
568,1,101,1,4,802,0,Q1,0,0,CHI,10,17,2009
569,2,101,1,0,804,0,Q1,0,0,CHI,6,17,2009
570,3,101,1,0,805,0,Q1,0,0,CHI,6,17,2009
571,1,102,1,8,808,0,Q1,0,0,MIN,10,7,2009
572,2,102,0,0,809,0,Q1,1,-1,MIN,2,7,2009
573,3,102,1,0,810,0,Q1,0,0,MIN,3,7,2009
574,1,103,0,0,813,0,Q1,1,1,TEN,10,10,2009
575,2,103,0,0,814,0,Q1,1,-1,TEN,9,10,2009
576,3,103,1,0,815,0,Q1,0,0,TEN,10,10,2009
577,1,104,0,0,818,0,Q1,1,5,JAC,10,15,2009
578,2,104,0,0,819,0,Q1,1,0,JAC,5,15,2009
579,3,104,1,7,820,0,Q1,0,0,JAC,5,15,2009
580,1,104,1,1,821,0,Q1,0,0,JAC,10,15,2009
581,2,104,0,0,822,0,Q1,1,4,JAC,9,15,2009
582,3,104,1,7,823,0,Q1,0,0,JAC,5,15,2009
583,1,104,0,0,824,0,Q1,1,7,JAC,10,15,2009
584,2,104,0,0,825,0,Q1,1,1,JAC,3,15,2009
585,3,104,1,10,826,0,Q1,0,0,JAC,2,15,2009
586,1,104,1,6,827,0,Q1,0,0,JAC,10,15,2009
587,2,104,0,0,828,0,Q1,1,3,JAC,4,15,2009
588,1,105,1,0,832,0,Q1,0,0,HOU,10,17,2009
589,2,105,1,17,833,0,Q1,0,0,HOU,10,17,2009
590,1,105,1,13,834,0,Q1,0,0,HOU,10,17,2009
591,1,105,0,0,835,0,Q1,1,1,HOU,10,17,2009
592,2,105,0,0,836,0,Q1,1,18,HOU,9,17,2009
593,1,105,1,2,837,0,Q1,0,0,HOU,10,17,2009
594,2,105,1,25,838,0,Q1,0,0,HOU,8,17,2009
595,1,106,0,0,841,0,Q1,1,7,MIN,10,10,2009
596,2,106,1,12,842,0,Q1,0,0,MIN,3,10,2009
597,1,106,1,13,843,0,Q1,0,0,MIN,10,10,2009
598,1,106,0,0,844,0,Q1,1,3,MIN,10,10,2009
599,2,106,0,0,845,0,Q1,1,4,MIN,7,10,2009
600,3,106,1,20,846,0,Q1,0,0,MIN,3,10,2009
601,1,106,0,0,847,0,Q1,1,8,MIN,10,10,2009
602,2,106,1,0,849,0,Q1,0,0,MIN,7,10,2009
603,3,106,0,0,850,0,Q1,1,4,MIN,7,10,2009
604,1,107,0,0,853,0,Q1,1,28,DEN,10,10,2009
605,1,107,0,0,854,0,Q1,1,-1,DEN,10,10,2009
606,2,107,1,0,855,0,Q1,0,0,DEN,11,10,2009
607,3,107,1,40,856,0,Q1,0,0,DEN,11,10,2009
608,1,108,1,7,859,0,Q1,0,0,NO,10,6,2009
609,2,108,1,0,860,0,Q1,0,0,NO,3,6,2009
610,3,108,0,0,861,0,Q1,1,6,NO,3,6,2009
611,1,108,0,0,862,0,Q1,1,5,NO,10,6,2009
612,2,108,1,7,863,0,Q1,0,0,NO,5,6,2009
613,1,108,1,0,864,0,Q1,0,0,NO,10,6,2009
614,2,108,0,0,865,0,Q1,1,2,NO,10,6,2009
615,3,108,1,18,866,0,Q1,0,0,NO,8,6,2009
616,1,108,0,0,867,0,Q1,1,3,NO,10,6,2009
617,2,108,1,5,868,0,Q1,0,0,NO,7,6,2009
618,3,108,1,6,869,0,Q1,0,0,NO,2,6,2009
619,1,108,0,0,870,0,Q1,1,1,NO,10,6,2009
620,2,108,0,0,871,0,Q1,1,6,NO,9,6,2009
621,3,108,0,0,872,0,Q1,1,2,NO,3,6,2009
622,4,108,0,0,873,0,Q1,1,2,NO,1,6,2009
623,1,109,1,0,877,0,Q1,0,0,MIN,5,17,2009
624,2,109,1,13,878,0,Q1,0,0,MIN,5,17,2009
625,1,109,0,0,879,0,Q1,1,10,MIN,10,17,2009
626,1,109,0,0,880,0,Q1,1,22,MIN,10,17,2009
627,1,109,1,10,881,0,Q1,0,0,MIN,10,17,2009
628,1,110,1,1,884,0,Q1,0,0,PIT,10,17,2009
629,2,110,0,0,885,0,Q1,1,2,PIT,9,17,2009
630,3,110,1,10,886,0,Q1,0,0,PIT,7,17,2009
631,2,110,1,37,888,0,Q1,0,0,PIT,11,17,2009
632,1,110,0,0,889,0,Q1,1,12,PIT,10,17,2009
633,1,110,0,0,890,0,Q1,1,1,PIT,10,17,2009
634,2,110,1,8,891,0,Q1,0,0,PIT,9,17,2009
635,3,110,0,0,892,0,Q1,1,3,PIT,1,17,2009
636,1,110,0,0,893,0,Q1,1,2,PIT,7,17,2009
637,2,110,1,0,894,0,Q1,0,0,PIT,5,17,2009
638,3,110,1,5,895,0,Q1,0,0,PIT,5,17,2009
639,1,111,1,10,898,0,Q1,0,0,MIA,10,5,2009
640,1,111,0,0,899,0,Q1,1,4,MIA,10,5,2009
641,2,111,1,21,900,0,Q1,0,0,MIA,6,5,2009
642,1,111,0,0,901,0,Q1,1,18,MIA,10,5,2009
643,1,111,0,0,902,0,Q1,1,9,MIA,10,5,2009
644,2,111,1,7,904,0,Q1,0,0,MIA,6,5,2009
645,1,111,0,0,905,0,Q1,1,1,MIA,10,5,2009
646,2,111,0,0,906,0,Q1,1,6,MIA,9,5,2009
647,3,111,1,4,907,0,Q1,0,0,MIA,3,5,2009
648,1,111,0,0,909,0,Q1,1,2,MIA,5,5,2009
649,2,111,0,0,910,0,Q1,1,2,MIA,3,5,2009
650,3,111,0,0,911,0,Q1,1,1,MIA,1,5,2009
651,1,112,0,0,914,0,Q1,1,1,OAK,10,14,2009
652,2,112,1,20,915,0,Q1,0,0,OAK,9,14,2009
653,1,112,0,0,916,0,Q1,1,3,OAK,10,14,2009
654,2,112,0,0,917,0,Q1,1,1,OAK,7,14,2009
655,1,113,1,6,921,0,Q1,0,0,OAK,10,10,2009
656,2,113,0,0,922,0,Q1,1,60,OAK,4,10,2009
657,1,113,0,0,923,0,Q1,1,3,OAK,4,10,2009
658,2,113,0,0,924,0,Q1,1,1,OAK,1,10,2009
659,1,114,1,0,927,0,Q1,0,0,SF,10,14,2009
660,2,114,0,0,928,0,Q1,1,5,SF,10,14,2009
661,1,114,0,0,931,0,Q1,1,-1,SF,5,14,2009
662,2,114,1,0,933,0,Q1,0,0,SF,1,14,2009
663,3,114,0,0,934,0,Q1,1,5,SF,1,14,2009
664,1,114,1,2,935,0,Q1,0,0,SF,10,14,2009
665,2,114,0,0,936,0,Q1,1,7,SF,8,14,2009
666,3,114,0,0,937,0,Q1,1,1,SF,1,14,2009
667,1,114,0,0,938,0,Q1,1,1,SF,10,14,2009
668,2,114,1,0,939,0,Q1,0,0,SF,9,14,2009
669,1,115,0,0,941,0,Q1,1,2,NYJ,10,17,2009
670,2,115,1,6,942,0,Q1,0,0,NYJ,8,17,2009
671,3,115,1,3,943,0,Q1,0,0,NYJ,2,17,2009
672,1,115,0,0,944,0,Q1,1,2,NYJ,10,17,2009
673,2,115,0,0,945,0,Q1,1,1,NYJ,8,17,2009
674,3,115,0,0,946,0,Q1,1,57,NYJ,7,17,2009
675,1,115,0,0,947,0,Q1,1,1,NYJ,1,17,2009
676,1,116,0,0,950,0,Q1,1,6,CLE,10,1,2009
677,2,116,1,0,951,0,Q1,0,0,CLE,4,1,2009
678,3,116,0,0,952,0,Q1,1,5,CLE,4,1,2009
679,1,116,1,18,953,0,Q1,0,0,CLE,10,1,2009
680,1,116,1,0,954,0,Q1,0,0,CLE,10,1,2009
681,2,116,0,0,955,0,Q1,1,1,CLE,10,1,2009
682,3,116,1,1,956,0,Q1,0,0,CLE,9,1,2009
683,1,117,0,0,959,0,Q1,1,2,STL,10,17,2009
684,2,117,1,7,961,0,Q1,0,0,STL,13,17,2009
685,3,117,0,0,963,0,Q1,1,0,STL,1,17,2009
686,4,117,0,0,964,0,Q1,1,2,STL,1,17,2009
687,1,117,1,0,965,0,Q1,0,0,STL,10,17,2009
688,2,117,1,0,966,0,Q1,0,0,STL,10,17,2009
689,3,117,1,0,967,0,Q1,0,0,STL,10,17,2009
690,1,118,0,0,970,0,Q1,1,5,DET,10,8,2009
691,2,118,0,0,971,0,Q1,1,4,DET,5,8,2009
692,3,118,0,0,972,0,Q1,1,3,DET,1,8,2009
693,1,118,0,0,973,0,Q1,1,5,DET,10,8,2009
694,2,118,0,0,974,0,Q1,1,7,DET,5,8,2009
695,1,118,1,12,976,0,Q1,0,0,DET,20,8,2009
696,2,118,0,0,977,0,Q1,1,-1,DET,8,8,2009
697,3,118,1,0,979,0,Q1,0,0,DET,14,8,2009
698,1,120,1,19,983,0,Q1,0,0,CIN,10,7,2009
699,1,120,0,0,984,0,Q1,1,7,CIN,10,7,2009
700,2,120,1,0,985,0,Q1,0,0,CIN,3,7,2009
701,3,120,1,17,986,0,Q1,0,0,CIN,3,7,2009
702,1,120,0,0,987,0,Q1,1,23,CIN,10,7,2009
703,1,120,0,0,988,0,Q1,1,3,CIN,10,7,2009
704,2,120,0,0,989,0,Q1,1,-1,CIN,7,7,2009
705,3,120,1,9,990,0,Q1,0,0,CIN,8,7,2009
706,1,121,1,3,993,0,Q1,0,0,GB,10,6,2009
707,2,121,1,0,996,0,Q1,0,0,GB,7,6,2009
708,3,121,1,26,997,0,Q1,0,0,GB,7,6,2009
709,1,121,0,0,998,0,Q1,1,4,GB,10,6,2009
710,2,121,0,0,999,0,Q1,1,0,GB,6,6,2009
711,3,121,1,47,1000,0,Q1,0,0,GB,6,6,2009
712,1,122,1,4,1003,0,Q1,0,0,CLE,10,3,2009
713,2,122,1,6,1004,0,Q1,0,0,CLE,6,3,2009
714,1,122,0,0,1005,0,Q1,1,-1,CLE,10,3,2009
715,2,122,0,0,1006,0,Q1,1,7,CLE,11,3,2009
716,3,122,1,0,1007,0,Q1,0,0,CLE,4,3,2009
717,1,123,1,14,1009,0,Q1,0,0,GB,10,17,2009
718,1,123,0,0,1010,0,Q1,1,5,GB,10,17,2009
719,2,123,1,8,1013,0,Q1,0,0,GB,10,17,2009
720,3,123,0,0,1014,0,Q1,1,1,GB,2,17,2009
721,4,123,0,0,1015,0,Q1,1,1,GB,1,17,2009
722,1,123,0,0,1016,0,Q1,1,6,GB,10,17,2009
723,2,123,1,7,1017,0,Q1,0,0,GB,4,17,2009
724,1,123,1,8,1018,0,Q1,0,0,GB,10,17,2009
725,1,123,1,0,1022,0,Q1,0,0,GB,1,17,2009
726,2,123,0,0,1023,0,Q1,1,1,GB,1,17,2009
727,1,124,1,10,1027,0,Q1,0,0,DAL,10,8,2009
728,1,124,0,0,1028,0,Q1,1,16,DAL,10,8,2009
729,1,124,1,-2,1029,0,Q1,0,0,DAL,10,8,2009
730,2,124,1,0,1030,0,Q1,0,0,DAL,12,8,2009
731,3,124,1,0,1031,0,Q1,0,0,DAL,12,8,2009
732,1,125,1,9,1034,0,Q1,0,0,DEN,10,17,2009
733,2,125,0,0,1035,0,Q1,1,0,DEN,1,17,2009
734,3,125,0,0,1037,0,Q1,1,0,DEN,1,17,2009
735,1,126,1,0,1040,0,Q1,0,0,ATL,10,12,2009
736,2,126,0,0,1042,0,Q1,1,11,ATL,10,12,2009
737,1,126,0,0,1043,0,Q1,1,2,ATL,10,12,2009
738,2,126,0,0,1044,0,Q1,1,2,ATL,8,12,2009
739,3,126,1,6,1045,0,Q1,0,0,ATL,6,12,2009
740,1,126,0,0,1047,0,Q1,1,-1,ATL,15,12,2009
741,2,126,1,9,1048,0,Q1,0,0,ATL,16,12,2009
742,1,127,0,0,1052,0,Q1,1,6,SEA,10,10,2009
743,2,127,1,0,1053,0,Q1,0,0,SEA,4,10,2009
744,3,127,1,13,1055,0,Q1,0,0,SEA,9,10,2009
745,1,127,1,0,1056,0,Q1,0,0,SEA,10,10,2009
746,2,127,0,0,1057,0,Q1,1,4,SEA,10,10,2009
747,3,127,1,11,1058,0,Q1,0,0,SEA,6,10,2009
748,1,127,1,0,1059,0,Q1,0,0,SEA,10,10,2009
749,3,127,0,0,1061,0,Q1,1,14,SEA,18,10,2009
750,1,128,0,0,1064,0,Q1,1,0,CAR,10,2,2009
751,2,128,1,27,1065,0,Q1,0,0,CAR,10,2,2009
752,1,128,1,19,1066,0,Q1,0,0,CAR,10,2,2009
753,1,128,0,0,1067,0,Q1,1,3,CAR,10,2,2009
754,2,128,1,5,1068,0,Q1,0,0,CAR,7,2,2009
755,3,128,1,3,1069,0,Q1,0,0,CAR,2,2,2009
756,1,128,0,0,1070,0,Q1,1,1,CAR,10,2,2009
757,2,128,0,0,1071,0,Q1,1,2,CAR,9,2,2009
758,3,128,1,0,1073,0,Q1,0,0,CAR,7,2,2009
759,1,129,1,5,1077,0,Q1,0,0,OAK,15,17,2009
760,2,129,0,0,1078,0,Q1,1,2,OAK,10,17,2009
761,3,129,1,8,1079,0,Q1,0,0,OAK,8,17,2009
762,1,129,1,11,1080,0,Q1,0,0,OAK,10,17,2009
763,1,129,0,0,1081,0,Q1,1,1,OAK,10,17,2009
764,2,129,1,4,1082,0,Q1,0,0,OAK,9,17,2009
765,3,129,1,0,1083,0,Q1,0,0,OAK,5,17,2009
766,1,130,1,11,1086,0,Q1,0,0,NO,10,2,2009
767,1,130,1,7,1087,0,Q1,0,0,NO,10,2,2009
768,2,130,1,15,1088,0,Q1,0,0,NO,3,2,2009
769,1,130,0,0,1089,0,Q1,1,4,NO,10,2,2009
770,2,130,0,0,1090,0,Q1,1,2,NO,6,2,2009
771,3,130,1,5,1091,0,Q1,0,0,NO,4,2,2009
772,1,130,0,0,1092,0,Q1,1,15,NO,10,2,2009
773,1,130,1,15,1093,0,Q1,0,0,NO,10,2,2009
774,1,131,0,0,1096,0,Q1,1,2,CHI,10,2,2009
775,2,131,1,2,1097,0,Q1,0,0,CHI,8,2,2009
776,3,131,1,0,1098,0,Q1,0,0,CHI,6,2,2009
777,1,132,0,0,1101,0,Q1,1,19,DET,10,16,2009
778,1,132,0,0,1102,0,Q1,1,9,DET,10,16,2009
779,3,132,1,5,1104,0,Q1,0,0,DET,4,16,2009
780,1,132,0,0,1105,0,Q1,1,5,DET,10,16,2009
781,2,132,0,0,1106,0,Q1,1,-2,DET,5,16,2009
782,3,132,0,0,1107,0,Q1,1,11,DET,7,16,2009
783,1,132,0,0,1108,0,Q1,1,3,DET,10,16,2009
784,2,132,1,16,1109,0,Q1,0,0,DET,7,16,2009
785,1,132,0,0,1110,0,Q1,1,-1,DET,10,16,2009
786,2,132,0,0,1111,0,Q1,1,13,DET,11,16,2009
787,1,132,0,0,1112,0,Q1,1,1,DET,9,16,2009
788,2,132,1,0,1113,0,Q1,0,0,DET,8,16,2009
789,3,132,1,0,1114,0,Q1,0,0,DET,8,16,2009
790,1,133,1,20,1117,0,Q1,0,0,DAL,10,3,2009
791,1,133,0,0,1118,0,Q1,1,4,DAL,10,3,2009
792,2,133,1,8,1119,0,Q1,0,0,DAL,6,3,2009
793,1,133,0,0,1120,0,Q1,1,18,DAL,10,3,2009
794,1,133,1,0,1121,0,Q1,0,0,DAL,10,3,2009
795,2,133,1,0,1122,0,Q1,0,0,DAL,10,3,2009
796,3,133,1,17,1123,0,Q1,0,0,DAL,10,3,2009
797,1,133,0,0,1124,0,Q1,1,1,DAL,10,3,2009
798,3,133,1,0,1126,0,Q1,0,0,DAL,19,3,2009
799,1,134,1,33,1129,0,Q1,0,0,NO,10,12,2009
800,1,134,1,6,1130,0,Q1,0,0,NO,10,12,2009
801,2,134,1,2,1131,0,Q1,0,0,NO,4,12,2009
802,3,134,0,0,1132,0,Q1,1,3,NO,2,12,2009
803,1,134,0,0,1133,0,Q1,1,6,NO,10,12,2009
804,2,134,1,0,1134,0,Q1,0,0,NO,4,12,2009
805,3,134,0,0,1135,0,Q1,1,3,NO,4,12,2009
806,1,135,0,0,1138,0,Q1,1,4,BAL,10,10,2009
807,2,135,1,0,1139,0,Q1,0,0,BAL,6,10,2009
808,1,136,1,4,1143,0,Q1,0,0,NE,10,9,2009
809,2,136,0,0,1144,0,Q1,1,10,NE,6,9,2009
810,1,136,1,0,1145,0,Q1,0,0,NE,10,9,2009
811,1,137,1,9,1148,0,Q1,0,0,SD,15,17,2009
812,2,137,1,25,1149,0,Q1,0,0,SD,6,17,2009
813,1,137,0,0,1150,0,Q1,1,0,SD,10,17,2009
814,2,137,1,15,1151,0,Q1,0,0,SD,10,17,2009
815,1,137,1,0,1152,0,Q1,0,0,SD,10,17,2009
816,2,137,1,0,1153,0,Q1,0,0,SD,10,17,2009
817,3,137,1,2,1154,0,Q1,0,0,SD,10,17,2009
818,1,138,0,0,1157,0,Q1,1,1,SD,10,2,2009
819,2,138,1,2,1158,0,Q1,0,0,SD,9,2,2009
820,3,138,1,0,1160,0,Q1,0,0,SD,12,2,2009
821,1,139,1,15,1163,0,Q1,0,0,TEN,10,17,2009
822,1,139,0,0,1164,0,Q1,1,8,TEN,10,17,2009
823,2,139,0,0,1165,0,Q1,1,9,TEN,2,17,2009
824,1,139,1,14,1166,0,Q1,0,0,TEN,10,17,2009
825,1,139,0,0,1167,0,Q1,1,10,TEN,10,17,2009
826,1,139,0,0,1168,0,Q1,1,-1,TEN,10,17,2009
827,2,139,1,10,1169,0,Q1,0,0,TEN,11,17,2009
828,3,139,0,0,1170,0,Q1,1,0,TEN,1,17,2009
829,4,139,0,0,1171,0,Q1,1,2,TEN,1,17,2009
830,1,139,0,0,1172,0,Q1,1,1,TEN,10,17,2009
831,2,139,1,0,1173,0,Q1,0,0,TEN,9,17,2009
832,3,139,1,8,1174,0,Q1,0,0,TEN,9,17,2009
833,4,139,0,0,1175,0,Q1,1,6,TEN,1,17,2009
834,1,140,1,8,1178,0,Q1,0,0,PHI,10,3,2009
835,2,140,0,0,1179,0,Q1,1,-1,PHI,2,3,2009
836,3,140,1,0,1180,0,Q1,0,0,PHI,3,3,2009
837,1,141,1,9,1183,0,Q1,0,0,NYG,10,5,2009
838,2,141,0,0,1184,0,Q1,1,9,NYG,1,5,2009
839,1,141,0,0,1185,0,Q1,1,3,NYG,10,5,2009
840,2,141,1,0,1186,0,Q1,0,0,NYG,7,5,2009
841,3,141,1,8,1188,0,Q1,0,0,NYG,2,5,2009
842,1,141,1,11,1189,0,Q1,0,0,NYG,10,5,2009
843,1,141,0,0,1190,0,Q1,1,1,NYG,10,5,2009
844,2,141,0,0,1191,0,Q1,1,1,NYG,9,5,2009
845,1,141,1,8,1193,0,Q1,0,0,NYG,10,5,2009
846,2,141,0,0,1194,0,Q1,1,6,NYG,2,5,2009
847,1,141,0,0,1195,0,Q1,1,3,NYG,5,5,2009
